Nucleo;Codtalhao;Ciclo;Rotacao;NumParcela;NumMedicao;CodTipoInventario;AnoRef;NumArvore;Arvore;SituacaoFuste;DescSituacaoFuste;Dap;AltMed
SP1;51B047;1;2;4;2;3;2000;63;44;N;Normal;12,10000038;NA
SP1;51B047;1;2;4;2;3;2000;69;48;N;Normal;9;NA
SP1;51B047;1;2;4;2;3;2000;75;53;N;Normal;4,5;NA
SP1;51B047;1;2;4;3;3;2001;2;1;N;Normal;15,39999962;26,79999924
SP1;51B047;1;2;4;3;3;2001;8;5;N;Normal;5,5;12
SP1;51B047;1;2;4;3;3;2001;14;10;N;Normal;7,900000095;NA
SP1;51B047;1;2;4;3;3;2001;20;13;N;Normal;15,30000019;NA
SP1;51B047;1;2;4;3;3;2001;26;17;N;Normal;15,89999962;NA
SP1;51B047;1;2;4;3;3;2001;32;21;N;Normal;5,800000191;NA
SP1;51B047;1;2;4;3;3;2001;38;26;N;Normal;4,5;NA
SP1;51B047;1;2;4;3;3;2001;44;30;F;Falha Plantio;NA;NA
SP1;51B047;1;2;4;3;3;2001;50;36;N;Normal;14,30000019;NA
SP1;51B047;1;2;4;3;3;2001;56;40;H;Dominante;17,29999924;24,60000038
SP1;51B047;1;2;4;3;3;2001;62;44;N;Normal;14,5;NA
SP1;51B047;1;2;4;3;3;2001;68;48;N;Normal;10;NA
SP1;51B047;1;2;4;3;3;2001;74;53;N;Normal;4;NA
SP1;51B047;1;2;4;4;3;2002;1;1;N;Normal;14,39999962;NA
SP1;51B047;1;2;4;4;3;2002;7;4;N;Normal;9,5;20,70000076
SP1;51B047;1;2;4;4;3;2002;13;9;T;Falha Brotacao ;NA;NA
SP1;51B047;1;2;4;4;3;2002;19;13;N;Normal;8,800000191;NA
SP1;51B047;1;2;4;4;3;2002;25;16;N;Normal;6,5;NA
SP1;51B047;1;2;4;4;3;2002;31;20;N;Normal;14,39999962;NA
SP1;51B047;1;2;4;4;3;2002;37;25;N;Normal;7;NA
SP1;51B047;1;2;4;4;3;2002;43;29;N;Normal;4,699999809;NA
SP1;51B047;1;2;4;4;3;2002;49;34;N;Normal;9,800000191;NA
SP1;51B047;1;2;4;4;3;2002;55;39;F;Falha Plantio;NA;NA
SP1;51B047;1;2;4;4;3;2002;61;43;N;Normal;12,89999962;NA
SP1;51B047;1;2;4;4;3;2002;67;47;N;Normal;7,800000191;NA
SP1;51B047;1;2;4;4;3;2002;73;51;N;Normal;14,5;NA
SP1;51B047;1;2;4;4;3;2002;79;55;N;Normal;5,400000095;NA
SP1;51B047;1;2;4;5;3;2003;11;8;N;Normal;4,599999905;12,30000019
SP1;51B047;1;2;4;5;3;2003;17;11;N;Normal;17;NA
SP1;51B047;1;2;4;5;3;2003;23;15;N;Normal;11,19999981;NA
SP1;51B047;1;2;4;5;3;2003;29;18;N;Normal;17,70000076;NA
SP1;51B047;1;2;4;5;3;2003;35;23;N;Normal;7,699999809;NA
SP1;51B047;1;2;4;5;3;2003;41;27;F;Falha Plantio;NA;NA
SP1;51B047;1;2;4;5;3;2003;47;32;F;Falha Plantio;NA;NA
SP1;51B047;1;2;4;5;3;2003;53;37;N;Normal;4,900000095;NA
SP1;51B047;1;2;4;5;3;2003;59;42;N;Normal;7,400000095;NA
SP1;51B047;1;2;4;5;3;2003;65;45;N;Normal;10,10000038;NA
SP1;51B047;1;2;4;5;3;2003;71;50;F;Falha Plantio;NA;NA
SP1;51B047;1;2;4;5;3;2003;77;54;N;Normal;5,699999809;NA
SP1;51B047;1;2;4;6;3;2004;3;2;O;Tombada (solo);17;30,2
SP1;51B047;1;2;4;6;3;2004;9;6;N;Normal;16;27,8
SP1;51B047;1;2;4;6;3;2004;15;11;N;Normal;8,8;NA
SP1;51B047;1;2;4;6;3;2004;21;14;H;Dominante;22,7;32,7
SP1;51B047;1;2;4;6;3;2004;27;18;N;Normal;18,7;NA
SP1;51B047;1;2;4;6;3;2004;33;24;N;Normal;14,9;NA
SP1;51B047;1;2;4;6;3;2004;39;29;N;Normal;10,8;NA
SP1;51B047;1;2;4;6;3;2004;45;35;D;Dominada ;NA;NA
SP1;51B047;1;2;4;6;3;2004;51;40;N;Normal;18,7;NA
SP1;51B047;1;2;4;6;3;2004;57;44;N;Normal;6,9;NA
SP1;51B047;1;2;4;6;3;2004;63;48;N;Normal;6,6;NA
SP1;51B047;1;2;4;6;3;2004;69;52;F;Falha Plantio;NA;NA
SP1;51B042;1;2;5;1;3;1999;6;5;N;Normal;8,199999809;11,5
SP1;51B042;1;2;5;1;3;1999;12;10;H;Dominante;10,80000019;13,5
SP1;51B042;1;2;5;1;3;1999;18;16;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;1;3;1999;24;22;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;1;3;1999;30;28;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;1;3;1999;36;33;N;Normal;4,699999809;NA
SP1;51B042;1;2;5;1;3;1999;42;37;N;Normal;9,800000191;NA
SP1;51B042;1;2;5;1;3;1999;48;42;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;1;3;1999;54;47;N;Normal;9,199999809;NA
SP1;51B042;1;2;5;1;3;1999;60;53;N;Normal;7,300000191;NA
SP1;51B042;1;2;5;2;3;2000;4;3;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;2;3;2000;10;9;N;Normal;7,900000095;13,5
SP1;51B042;1;2;5;2;3;2000;16;14;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;2;3;2000;22;20;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;2;3;2000;28;26;N;Normal;12,39999962;NA
SP1;51B042;1;2;5;2;3;2000;34;31;N;Normal;12,89999962;NA
SP1;51B042;1;2;5;2;3;2000;40;36;H;Dominante;15,69999981;19
SP1;51B042;1;2;5;2;3;2000;46;40;N;Normal;13;NA
SP1;51B042;1;2;5;2;3;2000;52;46;N;Normal;13;NA
SP1;51B042;1;2;5;2;3;2000;58;52;N;Normal;6,900000095;NA
SP1;51B042;1;2;5;3;3;2001;3;2;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;3;3;2001;9;8;F;Falha Plantio;NA;NA
SP1;51B042;1;2;5;3;3;2001;15;13;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;3;3;2001;21;18;N;Normal;15,30000019;21,10000038
SP1;51B042;1;2;5;3;3;2001;27;24;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;3;3;2001;33;29;N;Normal;10,80000019;NA
SP1;51B042;1;2;5;3;3;2001;39;35;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;3;3;2001;45;39;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;3;3;2001;51;44;N;Normal;13,60000038;NA
SP1;51B042;1;2;5;3;3;2001;57;50;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;4;3;2002;1;1;N;Normal;7,5;13,19999981
SP1;51B042;1;2;5;4;3;2002;7;6;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;4;3;2002;13;11;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;4;3;2002;19;17;F;Falha Plantio;NA;NA
SP1;51B042;1;2;5;4;3;2002;25;22;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;4;3;2002;31;28;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;4;3;2002;37;33;N;Normal;6;NA
SP1;51B042;1;2;5;4;3;2002;43;37;N;Normal;15,5;NA
SP1;51B042;1;2;5;4;3;2002;49;42;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;4;3;2002;55;48;N;Normal;9,5;NA
SP1;51B042;1;2;5;4;3;2002;61;54;N;Normal;11,5;NA
SP1;51B042;1;2;5;5;3;2003;5;4;N;Normal;18,39999962;25,60000038
SP1;51B042;1;2;5;5;3;2003;11;10;N;Normal;15,5;23,10000038
SP1;51B042;1;2;5;5;3;2003;17;16;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;5;3;2003;23;21;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;5;3;2003;29;27;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;5;3;2003;35;32;N;Normal;16,39999962;NA
SP1;51B042;1;2;5;5;3;2003;41;37;N;Normal;16,5;NA
SP1;51B042;1;2;5;5;3;2003;47;41;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;5;3;2003;53;47;N;Normal;17,20000076;NA
SP1;51B042;1;2;5;5;3;2003;59;53;N;Normal;9,399999619;NA
SP1;51B042;1;2;5;6;3;2004;4;3;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;6;3;2004;10;9;N;Normal;9,3;17
SP1;51B042;1;2;5;6;3;2004;16;15;N;Normal;13,4;20,8
SP1;51B042;1;2;5;6;3;2004;22;20;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;5;6;3;2004;28;26;N;Normal;16,2;NA
SP1;51B042;1;2;5;6;3;2004;34;31;N;Normal;17,2;NA
SP1;51B042;1;2;5;6;3;2004;40;36;H;Dominante;21,9;28,7
SP1;51B042;1;2;5;6;3;2004;46;40;H;Dominante;20,5;26,4
SP1;51B042;1;2;5;6;3;2004;52;46;N;Normal;20,4;NA
SP1;51B042;1;2;5;6;3;2004;58;52;N;Normal;9,3;NA
SP1;51B042;2;1;5;2;3;2007;3;3;N;Normal;10,2;16,8
SP1;51B042;2;1;5;2;3;2007;9;9;N;Normal;8,1;12,9
SP1;51B042;2;1;5;2;3;2007;15;15;N;Normal;10,8;NA
SP1;51B042;2;1;5;2;3;2007;21;21;N;Normal;10,2;NA
SP1;51B042;2;1;5;2;3;2007;27;27;N;Normal;9,6;NA
SP1;51B042;2;1;5;2;3;2007;33;33;N;Normal;9,9;NA
SP1;51B042;2;1;5;2;3;2007;39;39;N;Normal;9,6;NA
SP1;51B042;2;1;5;2;3;2007;45;45;N;Normal;10,8;NA
SP1;51B042;2;1;5;2;3;2007;51;51;N;Normal;10,9;NA
SP1;51B042;2;1;5;3;3;2008;2;2;N;Normal;11,2;18,7
SP1;51B042;2;1;5;3;3;2008;8;8;N;Normal;13,1;19,7
SP1;51B042;2;1;5;3;3;2008;14;14;N;Normal;10,6;NA
SP1;51B042;2;1;5;3;3;2008;20;20;N;Normal;11,5;NA
SP1;51B042;2;1;5;3;3;2008;26;26;N;Normal;10,3;NA
SP1;51B042;2;1;5;3;3;2008;32;32;N;Normal;10,1;NA
SP1;51B042;2;1;5;3;3;2008;38;38;N;Normal;12,1;NA
SP1;51B042;2;1;5;3;3;2008;44;44;N;Normal;11,8;NA
SP1;51B042;2;1;5;3;3;2008;50;50;N;Normal;10,9;NA
SP1;51B042;2;1;5;4;3;2009;1;1;N;Normal;11,9;18,1
SP1;51B042;2;1;5;4;3;2009;7;7;N;Normal;13,3;19,5
SP1;51B042;2;1;5;4;3;2009;13;13;N;Normal;12,3;NA
SP1;51B042;2;1;5;4;3;2009;19;19;N;Normal;13,3;NA
SP1;51B042;2;1;5;4;3;2009;25;25;N;Normal;11,6;NA
SP1;51B042;2;1;5;4;3;2009;31;31;N;Normal;12;NA
SP1;51B042;2;1;5;4;3;2009;37;37;N;Normal;8,4;NA
SP1;51B042;2;1;5;4;3;2009;43;43;N;Normal;11,9;NA
SP1;51B042;2;1;5;4;3;2009;49;49;N;Normal;13,9;NA
SP1;51B042;2;1;5;4;3;2009;55;55;N;Normal;13,2;NA
SP1;51B042;2;1;5;5;3;2010;6;6;N;Normal;15,2;21,7
SP1;51B042;2;1;5;5;3;2010;12;12;N;Normal;14,3;NA
SP1;51B042;2;1;5;5;3;2010;18;18;N;Normal;13,5;NA
SP1;51B042;2;1;5;5;3;2010;24;24;N;Normal;12;NA
SP1;51B042;2;1;5;5;3;2010;30;30;N;Normal;15,7;NA
SP1;51B042;2;1;5;5;3;2010;36;36;N;Normal;12,6;NA
SP1;51B042;2;1;5;5;3;2010;42;42;N;Normal;14,1;NA
SP1;51B042;2;1;5;5;3;2010;48;48;N;Normal;13,2;NA
SP1;51B042;2;1;5;5;3;2010;54;54;N;Normal;15,3;NA
SP1;51B042;2;1;5;6;3;2012;5;5;H;Dominante;17,8;24,3
SP1;51B042;2;1;5;6;3;2012;11;11;N;Normal;14,3;22,6
SP1;51B042;2;1;5;6;3;2012;17;17;H;Dominante;18,5;25,3
SP1;51B042;2;1;5;6;3;2012;23;23;N;Normal;13,6;NA
SP1;51B042;2;1;5;6;3;2012;29;29;N;Normal;15,9;NA
SP1;51B042;2;1;5;6;3;2012;35;35;N;Normal;9,6;NA
SP1;51B042;2;1;5;6;3;2012;41;41;N;Normal;17,7;NA
SP1;51B042;2;1;5;6;3;2012;47;47;N;Normal;10,1;NA
SP1;51B042;2;1;5;6;3;2012;53;53;N;Normal;15,9;NA
SP1;51B047;1;2;5;1;3;2004;2;2;N;Normal;15,1;21
SP1;51B047;1;2;5;1;3;2004;8;8;T;Falha Brotacao ;NA;NA
SP1;51B047;1;2;5;1;3;2004;14;13;N;Normal;6,3;NA
SP1;51B047;1;2;5;1;3;2004;20;18;D;Dominada ;NA;NA
SP1;51B047;1;2;5;1;3;2004;26;24;F;Falha Plantio;NA;NA
SP1;51B047;1;2;5;1;3;2004;32;29;D;Dominada ;NA;NA
SP1;51B047;1;2;5;1;3;2004;38;34;N;Normal;6,7;NA
SP1;51B047;1;2;5;1;3;2004;44;40;F;Falha Plantio;NA;NA
SP1;51B047;1;2;5;1;3;2004;50;45;N;Normal;12,6;NA
SP1;51B047;1;2;5;1;3;2004;56;50;N;Normal;11;NA
SP1;51B047;1;2;5;1;3;2004;62;55;N;Normal;9,9;NA
SP1;51B042;1;2;6;1;3;1999;2;1;H;Dominante;14,69999981;20,5
SP1;51B042;1;2;6;1;3;1999;8;7;D;Dominada ;NA;NA
SP1;51B042;1;2;6;1;3;1999;14;12;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;1;3;1999;20;16;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;1;3;1999;26;22;N;Normal;4,400000095;NA
SP1;51B042;1;2;6;1;3;1999;32;28;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;1;3;1999;38;34;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;1;3;1999;44;38;N;Normal;5,800000191;NA
SP1;51B042;1;2;6;1;3;1999;50;43;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;1;3;1999;56;49;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;1;3;1999;62;54;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;2;3;2000;5;4;N;Normal;12,89999962;18,5
SP1;51B042;1;2;6;2;3;2000;11;10;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;2;3;2000;17;13;N;Normal;13,89999962;19,5
SP1;51B042;1;2;6;2;3;2000;23;17;N;Normal;12,80000019;NA
SP1;51B042;1;2;6;2;3;2000;29;23;H;Dominante;18,70000076;24
SP1;51B042;1;2;6;2;3;2000;35;29;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;2;3;2000;41;35;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;2;3;2000;47;38;H;Dominante;20;28
SP1;51B042;1;2;6;2;3;2000;53;44;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;2;3;2000;59;50;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;2;3;2000;65;55;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;3;3;2001;6;5;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;3;3;2001;12;11;N;Normal;6,599999905;12,19999981
SP1;51B042;1;2;6;3;3;2001;18;14;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;3;3;2001;24;18;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;3;3;2001;30;24;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;3;3;2001;36;30;N;Normal;14,5;NA
SP1;51B042;1;2;6;3;3;2001;42;36;N;Normal;9,5;NA
SP1;51B042;1;2;6;3;3;2001;48;39;N;Normal;17,39999962;NA
SP1;51B042;1;2;6;3;3;2001;54;45;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;3;3;2001;60;51;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;4;3;2002;1;1;N;Normal;19,89999962;34
SP1;51B042;1;2;6;4;3;2002;7;6;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;4;3;2002;13;11;N;Normal;6,599999905;12,69999981
SP1;51B042;1;2;6;4;3;2002;19;14;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;4;3;2002;25;18;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;4;3;2002;31;24;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;4;3;2002;37;30;N;Normal;15;NA
SP1;51B042;1;2;6;4;3;2002;43;36;N;Normal;9,800000191;NA
SP1;51B042;1;2;6;4;3;2002;49;39;N;Normal;18,5;NA
SP1;51B042;1;2;6;4;3;2002;55;45;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;4;3;2002;61;51;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;5;3;2003;1;1;N;Normal;20,79999924;35,20000076
SP1;51B042;1;2;6;5;3;2003;7;6;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;5;3;2003;13;11;N;Normal;6,599999905;13,39999962
SP1;51B042;1;2;6;5;3;2003;19;14;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;5;3;2003;25;18;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;5;3;2003;31;24;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;5;3;2003;37;30;N;Normal;15,39999962;NA
SP1;51B042;1;2;6;5;3;2003;43;36;N;Normal;9,699999809;NA
SP1;51B042;1;2;6;5;3;2003;49;40;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;5;3;2003;55;46;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;5;3;2003;61;52;N;Normal;17,60000038;NA
SP1;51B042;1;2;6;6;3;2004;2;1;H;Dominante;24,6;37,5
SP1;51B042;1;2;6;6;3;2004;8;7;N;Normal;9,2;16,5
SP1;51B042;1;2;6;6;3;2004;14;12;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;6;3;2004;20;15;N;Normal;18,3;NA
SP1;51B042;1;2;6;6;3;2004;26;21;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;6;3;2004;32;27;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;6;3;2004;38;33;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;6;6;3;2004;44;37;N;Normal;16,3;NA
SP1;51B042;1;2;6;6;3;2004;50;43;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;6;3;2004;56;49;F;Falha Plantio;NA;NA
SP1;51B042;1;2;6;6;3;2004;62;54;F;Falha Plantio;NA;NA
SP1;51B042;1;2;7;1;3;2004;4;2;N;Normal;13,8;17,9
SP1;51B042;1;2;7;1;3;2004;10;7;N;Normal;8;16,5
SP1;51B042;1;2;7;1;3;2004;16;10;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;7;1;3;2004;22;15;N;Normal;21,1;NA
SP1;51B042;1;2;7;1;3;2004;28;20;N;Normal;10,2;NA
SP1;51B042;1;2;7;1;3;2004;34;24;N;Normal;14,1;NA
SP1;51B042;1;2;7;1;3;2004;40;28;N;Normal;24,1;NA
SP1;51B042;1;2;7;1;3;2004;46;33;N;Normal;18,7;NA
SP1;51B042;1;2;7;1;3;2004;52;37;F;Falha Plantio;NA;NA
SP1;51B042;1;2;7;1;3;2004;58;42;F;Falha Plantio;NA;NA
SP1;51B042;1;2;7;1;3;2004;64;46;N;Normal;16,6;NA
SP1;51B042;1;2;7;1;3;2004;70;50;N;Normal;13,2;NA
